Date,Open,High,Low,Close,Volume,Adj Close
2007-05-17,107.150002,109.869998,107.150002,109.440001,183822800,14.240471
2007-05-18,110.23,110.640002,109.770002,110.02000100000001,155336300,14.315942000000001
2007-05-21,110.310001,112.449997,110.050002,111.98,159973100,14.570979000000001
2007-05-22,112.489998,113.75,112.01,113.53999499999999,143102400,14.773968
2007-05-23,114.02000600000001,115.000002,112.59,112.889994,227843700,14.689389000000002
2007-05-24,112.810005,114.460003,110.370003,110.68999699999999,221840500,14.403122
2007-05-25,112.0,113.780001,111.500002,113.619997,158239900,14.784378
2007-05-29,114.45000300000001,114.859999,112.690002,114.35,161423500,14.879367000000002
2007-05-30,114.299999,118.879997,113.529995,118.769995,369611200,15.454502
2007-05-31,120.069998,122.170006,119.539999,121.18999699999999,324266600,15.769395999999999
2007-06-01,121.09999499999999,121.18999699999999,118.289997,118.4,221315500,15.406357999999999
2007-06-04,118.63000500000001,121.729996,117.900002,121.33,221668300,15.787613
2007-06-05,121.410002,122.690004,120.499994,122.670004,230196400,15.961976000000002
2007-06-06,122.299995,124.049995,121.950001,123.639999,278060300,16.088193
2007-06-07,124.990004,127.60999699999999,123.190002,124.069996,478769900,16.144145
2007-06-08,125.819996,125.829996,122.28999499999999,124.49000500000001,310420600,16.198797
2007-06-11,126.0,126.150003,119.539999,120.190001,468564600,15.639275
2007-06-12,119.34999499999999,121.70999499999999,118.309998,120.38000500000001,356641600,15.663998999999999
2007-06-13,121.149996,121.18999699999999,115.399998,117.500006,430338300,15.289249
2007-06-14,117.199999,119.449997,116.41999399999999,118.749994,243316500,15.451899
2007-06-15,120.619997,120.66999799999999,119.860006,120.499994,202804700,15.679611999999999
2007-06-18,123.280005,125.17999499999999,122.540001,125.090006,227651200,16.276870000000002
2007-06-19,124.68999699999999,125.01000400000001,122.90999599999999,123.66,235756500,16.090795999999997
2007-06-20,123.870005,124.65999599999999,121.500004,121.550005,224378000,15.816239999999999
2007-06-21,121.699995,124.290001,120.719999,123.90000500000001,216761300,16.122025
2007-06-22,123.850004,124.450005,122.379997,122.999998,157969000,16.004915
2007-06-25,124.189999,125.090006,121.05999399999999,122.339996,241350900,15.919035000000001
2007-06-26,123.97999399999999,123.999994,118.719994,119.650002,336251300,15.56901
2007-06-27,120.60999699999999,122.040003,119.260006,121.889999,243674200,15.860481
2007-06-28,122.35999699999999,122.49,119.999996,120.559996,209535900,15.687419
2007-06-29,121.970001,123.999994,121.08999399999999,122.040003,284460400,15.88
2007-07-02,121.049994,122.09000400000001,119.299994,121.259998,248715600,15.778504000000002
2007-07-03,122.000002,127.40000500000001,121.500004,127.17,290620400,16.547521
2007-07-05,128.799997,132.969999,128.68999499999998,132.749994,363262900,17.273597
2007-07-06,133.13000300000002,133.339994,130.399994,132.299997,218673700,17.215042999999998
2007-07-09,132.379999,132.899998,129.180006,130.330006,248955000,16.958705
2007-07-10,128.879999,134.499994,128.809998,132.349998,313751900,17.221549
2007-07-11,132.070005,133.700003,131.310001,132.389999,205443000,17.226754
2007-07-12,133.850006,134.240002,132.389999,134.069998,176152200,17.445358
2007-07-13,135.03000600000001,137.850004,134.519995,137.730001,226901500,17.921602
2007-07-16,138.390003,139.98,137.499996,138.099997,234028200,17.969746
2007-07-17,138.300001,139.600004,137.499996,138.910002,177489900,18.075145000000003
2007-07-18,138.189999,138.44000400000002,136.040003,138.11999699999998,189214200,17.972348999999998
2007-07-19,140.299994,140.81000500000002,139.650005,140.0,183222900,18.216977
2007-07-20,141.649998,144.180002,140.0,143.750006,291943400,18.704933
2007-07-23,143.30999599999998,145.219999,140.929995,143.700005,259122500,18.698426
2007-07-24,138.880001,140.999996,134.15,134.890003,448823200,17.552058
2007-07-25,137.350006,138.360003,135.000006,137.260004,374045700,17.860445000000002
2007-07-26,145.910002,148.499994,136.959997,146.000004,546657300,18.997705
2007-07-27,146.18999499999998,148.920004,143.78000600000001,143.849995,290274600,18.717942999999998
2007-07-30,144.330006,145.450005,139.570004,141.430006,276747100,18.403051
2007-07-31,142.970001,143.48,131.520006,131.759998,440598200,17.144778
2007-08-01,133.640001,135.380001,127.77,135.000006,437539200,17.566372
2007-08-02,136.650003,136.959997,134.15,136.49,213161200,17.760251
2007-08-03,135.259998,135.95000100000001,131.500006,131.85,169796900,17.156489
2007-08-06,132.899998,135.269999,128.29999899999999,135.249998,231292600,17.598901
2007-08-07,134.94000400000002,137.240004,132.630005,135.03000600000001,237484100,17.570275
2007-08-08,136.760006,136.859995,132.000004,134.009996,202024200,17.43755
2007-08-09,131.109997,133.0,125.090006,126.389996,281348900,16.446026
2007-08-10,123.120001,127.75,120.300003,125.000004,352687300,16.265159
2007-08-13,128.32,129.349997,126.499998,127.790001,188227900,16.628197
2007-08-14,128.289999,128.29999899999999,123.710001,124.029995,184751700,16.138939999999998
2007-08-15,122.74000500000001,124.860001,119.650002,119.89999399999999,248213000,15.601539
2007-08-16,117.00999499999999,118.500002,111.619998,117.049995,466672500,15.230692999999999
2007-08-17,122.010002,123.499996,119.82000500000001,122.06000300000001,298765600,15.882601999999999
2007-08-20,123.959993,124.500006,120.499994,122.219994,200829300,15.90342
2007-08-21,122.209993,128.960001,121.000006,127.569996,325761800,16.599569
2007-08-22,131.219999,132.749994,130.330006,132.51000200000001,265441400,17.242369
2007-08-23,133.090002,133.339994,129.760006,131.069996,216709500,17.054994
2007-08-24,130.529997,135.370001,129.809994,135.29999899999999,227958500,17.605407
2007-08-27,133.389996,134.659998,132.100006,132.249996,176859900,17.208537
2007-08-28,130.989994,132.41,126.63000100000001,126.82000500000001,294841400,16.50198
2007-08-29,129.879995,134.18,129.540001,134.079998,291715200,17.446659
2007-08-30,132.670006,138.25,132.299997,136.249994,358895600,17.729022
2007-08-31,139.490002,139.650005,137.40999399999998,138.480005,219221800,18.019192999999998
2007-09-04,139.939999,145.729998,139.83999599999999,144.160002,329210700,18.758282
2007-09-05,144.96999399999999,145.84,136.100004,136.760006,582055600,17.795385
2007-09-06,135.56000500000002,137.569998,132.709993,135.010006,475315400,17.567673000000003
2007-09-07,132.010004,132.299997,129.999998,131.769999,357644000,17.146079
2007-09-10,136.98999799999999,138.039995,133.949995,136.710005,371959700,17.788879
2007-09-11,137.900005,138.300001,133.750004,135.490004,242971400,17.630131
2007-09-12,135.990002,139.4,135.749996,136.849995,255692500,17.807094
2007-09-13,138.83,139.000004,136.650003,137.200003,164040800,17.852638
2007-09-14,136.570002,138.980003,136.200006,138.809999,151830000,18.062133
2007-09-17,138.990004,140.59,137.599998,138.41000400000001,198342900,18.010085
2007-09-18,139.06000500000002,142.849998,137.830004,140.919994,266022400,18.336688
2007-09-19,143.020002,143.160006,139.4,140.770004,256720100,18.317171
2007-09-20,140.150003,141.790001,139.319998,140.309994,172960200,18.257314
2007-09-21,141.139999,144.65,140.309994,144.150002,284720100,18.756981
2007-09-24,146.729994,149.849998,146.650005,148.280003,263040400,19.294382000000002
2007-09-25,146.83999599999999,153.21999499999998,146.819996,153.179995,298137700,19.931975
2007-09-26,154.469997,154.999996,151.250004,152.769999,243817000,19.878625
2007-09-27,153.769995,154.519999,152.320002,154.499998,164549700,20.103735
2007-09-28,153.440001,154.6,152.749998,153.470001,153775300,19.969711
2007-10-01,154.630001,157.409998,152.930002,156.34,209267100,20.343159
2007-10-02,156.550005,158.589998,155.890003,158.449995,198017400,20.617714000000003
2007-10-03,157.78000600000001,159.179998,157.01000200000001,157.919996,173129600,20.54875
2007-10-04,157.999998,158.08,153.500002,156.23999799999999,164239600,20.330146
2007-10-05,158.37000700000002,161.58,157.700005,161.449997,235867800,21.008078
2007-10-08,163.490004,167.909998,162.97000500000001,167.909998,208982200,21.848661
2007-10-09,170.199997,171.110004,166.679996,167.859997,276071600,21.842154999999998
2007-10-10,167.550003,167.879997,165.599998,166.789999,166897500,21.702926
2007-10-11,169.489994,171.879995,153.209995,162.230001,410998000,21.109573
2007-10-12,163.010006,167.279997,161.800005,167.249996,247044000,21.762781
2007-10-15,167.98,169.569996,163.500004,166.980003,269482500,21.727649
2007-10-16,165.539997,170.179996,165.150002,169.579996,266957600,22.065964
2007-10-17,172.690001,173.039995,169.18,172.750002,281903300,22.478448999999998
2007-10-18,171.5,174.18999499999998,171.050003,173.500006,205919000,22.57604
2007-10-19,174.239996,174.630005,170.000006,170.420002,322945000,22.175266
2007-10-22,170.35,174.899998,169.960005,174.359999,412374900,22.687944
2007-10-23,188.560003,188.600004,182.760004,186.160002,448791000,24.223375
2007-10-24,185.809994,187.209999,179.240004,185.929996,322120400,24.193445999999998
2007-10-25,184.869999,185.899996,181.660006,182.78000500000002,243400500,23.783565
2007-10-26,185.289995,185.36999699999998,182.87999299999998,184.699995,176719200,24.033397
2007-10-29,185.449999,186.589998,184.699995,185.090004,135138500,24.084145
2007-10-30,186.180002,189.369995,184.729996,186.999994,234853500,24.332676
2007-10-31,187.629995,190.119999,184.95000100000001,189.949995,208327700,24.716534
2007-11-01,188.600004,190.099998,179.999994,187.44000400000002,201259100,24.389931
2007-11-02,189.210005,189.439997,183.489994,187.870001,250528600,24.445882
2007-11-05,185.289995,188.959999,184.23999799999999,186.180002,201044200,24.225977
2007-11-06,187.049995,192.000002,185.269995,191.789997,238681800,24.955957
2007-11-07,190.609997,192.680004,186.130001,186.300005,248581900,24.241592
2007-11-08,186.67,186.900005,167.769995,175.469997,472594500,22.832378
2007-11-09,171.150005,175.120003,165.210003,165.37000700000002,381595200,21.518154
2007-11-12,165.28000500000002,167.700006,150.63000300000002,153.759995,442266300,20.007445
2007-11-13,160.849997,170.980001,153.759995,169.960005,434861700,22.115410999999998
2007-11-14,177.159996,177.570005,163.739996,166.109997,362292000,21.614442999999998
2007-11-15,166.390003,169.58999599999999,160.299997,164.299995,371852600,21.378923
2007-11-16,165.300005,167.020004,159.330002,166.390003,345873500,21.650878
2007-11-19,166.099997,168.200005,162.099998,163.95000100000001,288607200,21.333382
2007-11-20,165.67,171.790007,163.53000500000002,168.850006,385910700,21.970976
2007-11-21,165.840004,172.350006,164.670004,168.459997,304452400,21.920228
2007-11-23,171.999998,172.04999899999999,169.75,171.540001,116439400,22.321002
2007-11-26,173.589994,177.269999,172.350006,172.539997,326438700,22.451123000000003
2007-11-27,175.22000500000001,175.790005,170.010006,174.80999599999998,329257600,22.746498000000003
2007-11-28,176.820002,180.599995,175.349995,180.219999,287728000,23.450454
2007-11-29,179.429995,185.170006,179.150002,184.289999,262731700,23.980048
2007-11-30,187.340002,187.699997,179.70000100000001,182.22000500000001,296950500,23.710698
2007-12-03,181.859997,184.139996,177.699995,178.859995,240367400,23.273489
2007-12-04,177.149996,180.900002,176.990005,179.810003,193449900,23.397105
2007-12-05,182.889994,185.999998,182.409996,185.5,223100500,24.137495
2007-12-06,186.190002,190.099998,186.120001,189.949995,224952700,24.716534
2007-12-07,190.539995,194.990004,188.040005,194.300001,266516600,25.282562
2007-12-10,193.589998,195.660006,192.69000400000002,194.209999,180594400,25.270851
2007-12-11,194.749998,196.830006,187.390003,188.540003,277731300,24.533064000000003
2007-12-12,193.43999499999998,194.480005,185.760006,190.860003,306415200,24.834945
2007-12-13,190.190001,192.120005,187.82,191.829998,216154400,24.961161999999998
2007-12-14,190.370005,193.200003,189.539999,190.390005,168578200,24.773788
2007-12-17,190.719999,192.650003,182.979996,184.400002,256173400,23.994360999999998
2007-12-18,186.519997,187.330002,178.600002,182.979996,305650800,23.809589000000003
2007-12-19,182.979996,184.639994,180.900002,183.119999,206869600,23.827806
2007-12-20,185.429998,187.83,183.330004,187.209999,193514300,24.360001999999998
2007-12-21,190.119999,193.910006,189.889994,193.910006,248490200,25.231815
2007-12-24,195.03000500000002,199.329996,194.789999,198.799997,120050700,25.868107000000002
2007-12-26,199.01000200000001,200.959993,196.820005,198.95000100000001,175933100,25.887626
2007-12-27,198.95000100000001,202.959999,197.800001,198.570005,198881900,25.838179999999998
2007-12-28,200.589998,201.559994,196.87999299999998,199.829994,174911800,26.002132
2007-12-31,199.5,200.499996,197.75,198.079994,134833300,25.774419
2008-01-02,199.269995,200.260004,192.550001,194.84,269794700,25.352826999999998
2008-01-03,195.41,197.390005,192.69000400000002,194.930002,210516600,25.364539
2008-01-04,191.450003,192.999998,178.889996,180.049995,363958000,23.428333
2008-01-07,181.249996,183.599997,170.229998,177.639994,518048300,23.114741
2008-01-08,180.139997,182.459997,170.799997,171.249994,380954000,22.283266
2008-01-09,171.299995,179.499996,168.299994,179.399994,453470500,23.343754
2008-01-10,177.580006,181.000004,175.409996,178.020002,370743800,23.164188
2008-01-11,175.999996,177.849998,170.000006,172.690001,308071400,22.470641
2008-01-14,177.520004,179.419994,175.170004,178.78000600000001,275112600,23.263081
2008-01-15,177.71999499999998,179.220003,164.66000400000001,169.039997,585819500,21.995698
2008-01-16,165.230003,169.009996,156.699995,159.639996,553461300,20.772558
2008-01-17,161.509998,165.360006,158.419994,160.889997,439464900,20.93521
2008-01-18,161.710003,165.750002,159.609995,161.359995,431085900,20.996367000000003
2008-01-22,148.059998,159.980003,146.000004,155.639997,608688500,20.252073
2008-01-23,136.190006,140.0,126.14000300000001,139.070005,843242400,18.095965
2008-01-24,139.99,140.700003,132.010004,135.600006,501466700,17.644444
2008-01-25,138.990004,139.09000600000002,129.610003,130.009998,388684800,16.917065
2008-01-28,128.159996,133.200005,126.449997,130.009998,368711000,16.917065
2008-01-29,131.149998,132.789995,129.050003,131.540007,274995700,17.116152
2008-01-30,131.370003,135.450003,129.999998,132.179995,310762900,17.199428
2008-01-31,129.449999,136.650003,129.399998,135.360001,336418600,17.613215
2008-02-01,136.239994,136.590002,132.179995,133.750004,252686000,17.40372
2008-02-04,134.210001,135.9,131.420004,131.649996,224808500,17.130464
2008-02-05,130.429995,133.999996,128.9,129.359997,285260500,16.832486
2008-02-06,130.830004,131.920002,121.769997,122.000002,393318100,15.874795
2008-02-07,119.969995,124.779999,117.27,121.239998,520832900,15.775901999999999
2008-02-08,122.080004,125.700006,121.60000600000001,125.480001,338993200,16.327617
2008-02-11,128.010006,129.979998,127.200001,129.449999,300358100,16.844198000000002
2008-02-12,130.70000100000001,130.999994,123.61999899999999,124.860001,306495000,16.246941
2008-02-13,126.680002,129.78000600000001,125.63000500000001,129.399998,242133500,16.837691
2008-02-14,129.399998,130.800003,127.009996,127.459993,238524300,16.585256
2008-02-15,126.27000600000001,127.079998,124.059996,124.629995,225325100,16.217013
2008-02-19,125.99,126.750004,121.440002,122.180006,251261500,15.898217
2008-02-20,122.200006,124.59999499999999,121.67999499999999,123.820004,241859800,16.111616
2008-02-21,126.050001,126.46999699999999,120.860003,121.54000500000001,234528700,15.814939
2008-02-22,122.48,122.51,115.86999499999999,119.459997,382469500,15.544285999999998
2008-02-25,118.59000400000001,120.17,116.66,119.740004,314193600,15.580720999999999
2008-02-26,117.639996,121.08999399999999,115.439999,119.150003,376222000,15.503948999999999
2008-02-27,118.229996,123.049999,118.090006,122.959997,368784500,15.99971
2008-02-28,127.200001,132.199995,125.769995,129.909996,404563600,16.904053
2008-02-29,129.289995,130.210003,124.799999,125.020004,313870200,16.267761
2008-03-03,124.440004,125.98,118.000004,121.729996,398260800,15.839660999999998
2008-03-04,121.990002,124.88000100000001,120.40000500000001,124.61999499999999,446345900,16.215711
2008-03-05,123.579998,125.139994,122.249994,124.49000500000001,305459000,16.198797
2008-03-06,124.609995,127.499994,120.810001,120.930004,368424700,15.735565
2008-03-07,120.41000600000001,122.979998,119.050001,122.249994,307615700,15.907324
2008-03-10,121.980001,123.45999499999999,119.36999499999999,119.690002,249897200,15.574214999999999
2008-03-11,124.099997,127.47999399999999,122.000002,127.350004,290985800,16.570944
2008-03-12,127.039997,128.679995,125.16999399999999,126.030001,264907300,16.399182999999997
2008-03-13,124.099997,129.5,122.999998,127.940004,315525700,16.647714999999998
2008-03-14,129.879995,130.300005,124.199999,126.610001,289160200,16.474653
2008-03-17,122.550001,128.59000600000002,122.550001,126.730003,268149700,16.490268
2008-03-18,129.180006,133.0,128.669994,132.819996,301280000,17.282706
2008-03-19,133.120003,134.290003,129.670004,129.670004,252634200,16.872825
2008-03-20,131.11999699999998,133.290007,129.180006,133.270006,227196900,17.341262
2008-03-24,134.009996,140.850006,133.640001,139.530003,266730100,18.155820000000002
2008-03-25,139.959999,143.100004,137.330006,140.979996,263097800,18.344495000000002
2008-03-26,140.87000700000002,145.73999799999999,140.640001,145.05999599999998,295521100,18.87539
2008-03-27,144.950006,145.310001,139.99,140.250006,249957400,18.249508
2008-03-28,141.800001,144.65,141.599997,143.01000200000001,178652600,18.608642
2008-03-31,143.269995,145.709997,142.520004,143.5,192016300,18.672401999999998
2008-04-01,146.299997,149.65999399999998,143.610003,149.53000500000002,258141800,19.457033
2008-04-02,148.780001,151.200003,145.85,147.48999799999999,261242100,19.191585
2008-04-03,147.060001,153.630005,147.0,151.609999,262892000,19.727685
2008-04-04,152.189999,154.710003,150.750006,153.080006,213604300,19.918964000000003
2008-04-07,156.129995,159.689997,155.109999,155.890003,289581600,20.284604
2008-04-08,153.550003,156.450003,152.320002,152.84,253573600,19.887734
2008-04-09,153.309998,153.889997,150.459999,151.43999499999998,218349600,19.705564000000003
2008-04-10,151.130001,155.420006,150.600002,154.54999899999999,238940800,20.110241000000002
2008-04-11,152.719997,153.299997,146.4,147.140003,302519000,19.146043
2008-04-14,146.769995,149.249998,144.539997,147.78000500000002,211271900,19.229321
2008-04-15,149.400002,149.71999499999998,145.719997,148.380005,174509300,19.307394
2008-04-16,151.720001,154.100002,150.620003,153.700006,198943500,19.999639000000002
2008-04-17,154.170004,156.000006,153.349998,154.48999799999999,176066800,20.102434
2008-04-18,159.11999699999998,162.26000200000001,158.37999299999998,161.040001,256691400,20.954729
2008-04-21,162.210001,168.499998,161.760004,168.16000400000001,259788200,21.881192000000002
2008-04-22,167.4,168.0,158.09,160.199995,359893100,20.845426
2008-04-23,164.050003,164.839994,161.080002,162.890003,376047700,21.195453
2008-04-24,165.34000600000002,169.980005,159.189999,168.93999499999998,424016600,21.982685999999998
2008-04-25,170.699995,171.100004,166.420004,169.73,248118500,22.085482
2008-04-28,169.75,173.749998,169.129999,172.240004,196803600,22.412087
2008-04-29,171.110004,175.660002,170.249998,175.050001,230869100,22.777728
2008-04-30,176.190001,179.999994,172.920006,173.950003,284881100,22.634594
2008-05-01,174.959999,179.999994,174.859997,179.999994,225894200,23.421827
2008-05-02,180.189999,181.919998,178.550001,180.940002,251520500,23.544142
2008-05-05,181.919998,185.30999599999998,181.050005,184.729996,213639300,24.037301
2008-05-06,184.65999399999998,187.11999699999998,182.180004,186.66,229717600,24.288435
2008-05-07,186.04999899999999,188.199995,180.540007,182.59,289283400,23.758842
2008-05-08,183.77,186.499996,183.069998,185.060003,224771400,24.080242000000002
2008-05-09,183.16,184.249998,181.369999,183.450006,168268100,23.870747
2008-05-12,185.209993,188.86999699999998,182.850006,188.15999399999998,204640800,24.483616
2008-05-13,188.610004,191.450003,187.860001,189.959995,205809100,24.717835
2008-05-14,191.229998,192.239994,185.570002,186.260004,229205900,24.236387
2008-05-15,186.810003,189.899994,184.199997,189.730003,218302000,24.687908
2008-05-16,190.109999,190.300003,186.999994,187.619995,191442300,24.413351000000002
2008-05-19,187.860001,188.690006,181.299997,183.599997,236455100,23.890264000000002
2008-05-20,181.819996,186.160002,180.11999699999998,185.899996,242462500,24.189543
2008-05-21,185.670004,187.950003,176.250002,178.190006,289414300,23.186309
2008-05-22,179.260004,181.329998,171.999998,177.049994,301683900,23.037969
2008-05-23,180.769999,181.99,177.799997,181.169994,226729300,23.574069
2008-05-27,182.750004,186.429995,181.83999599999999,186.429995,197476300,24.258507
2008-05-28,187.41000400000001,187.950003,183.719999,187.009995,185994900,24.333976999999997
2008-05-29,186.76000200000001,188.199995,185.5,186.690001,161796600,24.292339000000002
2008-05-30,187.450005,189.539999,187.38000300000002,188.749994,152546100,24.560388
2008-06-02,188.600004,189.650002,184.53000500000002,186.1,169960000,24.215567
2008-06-03,186.860004,188.199995,182.339994,185.36999699999998,187630100,24.120579
2008-06-04,184.020006,187.08999599999999,183.230001,185.190006,181745900,24.097158
2008-06-05,186.34000600000002,189.84000600000002,185.700005,189.429996,188861400,24.648871
2008-06-06,188.000004,189.949995,185.550001,185.640003,241605700,24.155712
2008-06-09,184.789997,184.940001,175.750004,181.610004,472098200,23.631324
2008-06-10,180.510006,186.780003,179.019999,185.640003,285235300,24.155712
2008-06-11,184.34,185.999998,179.589998,180.809999,240387700,23.527226000000002
2008-06-12,181.490002,182.6,171.200006,173.26,327083400,22.544810000000002
2008-06-13,171.640003,174.15999399999998,165.31000500000002,172.37000700000002,336489300,22.429003
2008-06-16,171.299995,177.9,169.069998,176.840002,262932600,23.010645
2008-06-17,178.100004,181.99,177.410002,181.43,224914200,23.607901000000002
2008-06-18,181.12000700000002,182.200005,177.35,178.750006,202867000,23.259176999999998
2008-06-19,178.550001,182.339994,176.800001,180.900002,197987300,23.538937
2008-06-20,179.350006,181.000004,175.0,175.270006,222091800,22.806355
2008-06-23,174.739994,175.87999299999998,171.560001,173.159998,161445200,22.531798000000002
2008-06-24,172.37000700000002,175.78000500000002,171.63000300000002,173.25,155486800,22.543509
2008-06-25,174.610004,178.829994,173.880001,177.390001,161112700,23.082210999999997
2008-06-26,174.070005,174.83999599999999,168.01,168.260006,217402500,21.894205
2008-06-27,166.510006,170.570005,164.150005,170.089994,260562400,22.132325
