Date,Open,High,Low,Close,Volume,Adj Close
2008-02-27,113.839996,116.629997,112.910004,116.459999,11854900,95.495873
2008-02-28,115.599998,115.900002,114.559998,115.239998,7227200,94.495485
2008-02-29,114.040001,115.139999,113.349998,113.860001,8475100,93.36390300000001
2008-03-03,113.860001,114.809998,113.480003,114.230003,6335700,93.667301
2008-03-04,113.400002,115.720001,112.75,115.709999,8593300,94.880881
2008-03-05,116.410004,116.410004,114.25,115.389999,8434200,94.61848499999999
2008-03-06,115.059998,115.150002,112.25,112.519997,8018400,92.26511500000001
2008-03-07,111.849998,114.75,111.800003,113.940002,8124900,93.42950400000001
2008-03-10,113.120003,115.989998,113.120003,114.010002,9747300,93.486903
2008-03-11,115.800003,116.559998,114.040001,116.489998,10480600,95.520471
2008-03-12,116.440002,118.0,115.110001,117.07,9083200,95.996066
2008-03-13,115.690002,116.779999,113.639999,115.910004,9548900,95.044883
2008-03-14,116.07,116.519997,112.690002,115.230003,9734600,94.48729
2008-03-17,113.0,117.040001,113.0,115.550003,9280300,94.749686
2008-03-18,116.599998,118.43,113.809998,118.410004,9966500,97.094854
2008-03-19,118.290001,118.5,116.650002,116.940002,9314400,95.88946999999999
2008-03-20,117.089996,118.480003,116.650002,118.33000200000001,11417900,97.02925400000001
2008-03-24,118.57,119.790001,118.129997,119.059998,8398000,97.627842
2008-03-25,119.099998,119.099998,117.150002,117.970001,8443600,96.73405699999999
2008-03-26,117.589996,117.970001,114.959999,116.910004,9617100,95.864871
2008-03-27,116.019997,116.199997,114.510002,115.519997,8437200,94.725081
2008-03-28,115.860001,116.75,114.209999,114.57,6600900,93.946095
2008-03-31,114.150002,115.870003,113.339996,115.139999,9707200,94.413488
2008-04-01,115.199997,118.370003,114.970001,116.489998,11875400,95.520471
2008-04-02,116.839996,116.879997,113.980003,114.809998,8007600,94.14289000000001
2008-04-03,114.349998,116.82,113.860001,116.019997,7052900,95.135076
2008-04-04,116.050003,116.58000200000001,114.599998,115.760002,5733200,94.921883
2008-04-07,116.370003,117.370003,115.82,116.309998,6181200,95.372873
